id,case_number,date,block,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,latitude,longitude,home_game,gameday
14084689,JK116896,2026-01-15T16:26:00.000,066XX S COTTAGE GROVE AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,0321,003,20,42,41.774319025,-87.605795029,True,False
14084510,JK116940,2026-01-15T16:21:00.000,054XX N SHERIDAN RD,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,2023,020,48,77,41.980919411,-87.655110993,True,False
14084480,JK116996,2026-01-15T16:20:00.000,073XX S CRANDON AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0334,003,7,43,41.761639287,-87.568856231,True,False
14085359,JK118164,2026-01-15T16:20:00.000,050XX W PENSACOLA AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,True,1624,016,45,15,41.959725031,-87.754168138,True,False
14090694,JK124091,2026-01-15T16:15:00.000,005XX N HALSTED ST,THEFT,$500 AND UNDER,RESIDENCE,False,False,1214,012,27,24,41.891874434,-87.647617474,True,False
14084359,JK116917,2026-01-15T16:15:00.000,027XX W LELAND AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1911,019,47,4,41.966720509,-87.696731524,True,False
14103054,JK140060,2026-01-15T16:13:00.000,102XX W ZEMKE RD,DECEPTIVE PRACTICE,"THEFT BY LESSEE, MOTOR VEHICLE",AIRPORT PARKING LOT,False,False,1654,016,41,76,41.994913946,-87.881937669,True,False
14084380,JK116963,2026-01-15T16:10:00.000,119XX S EGGLESTON AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,0522,005,21,53,41.677451915,-87.633466262,True,False
14084727,JK116860,2026-01-15T16:07:00.000,050XX S ARCHER AVE,CRIMINAL TRESPASS,TO LAND,LIBRARY,False,False,0815,008,14,57,41.801219701,-87.726488031,True,False
14084578,JK116891,2026-01-15T16:05:00.000,050XX S DR MARTIN LUTHER KING JR DR,ASSAULT,SIMPLE,APARTMENT,False,False,0223,002,20,38,41.802678384,-87.616257225,True,False
14084444,JK116982,2026-01-15T16:00:00.000,020XX W 18TH PL,ASSAULT,SIMPLE,SIDEWALK,False,False,1234,012,25,31,41.856739833,-87.676731258,True,False
14084919,JK117439,2026-01-15T16:00:00.000,020XX W WABANSIA AVE,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,1434,014,32,24,41.912250992,-87.680203963,True,False
14084401,JK116836,2026-01-15T16:00:00.000,026XX N ELSTON AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1432,014,32,22,41.929743818,-87.684273777,True,False
14087745,JK120863,2026-01-15T16:00:00.000,070XX S FAIRFIELD AVE,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,APARTMENT,False,True,0831,008,17,66,41.76560805,-87.691828658,True,False
14085192,JK117791,2026-01-15T16:00:00.000,021XX S TRUMBULL AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,AUTO / BOAT / RV DEALERSHIP,False,False,1024,010,24,29,41.852406242,-87.711164572,True,False
14084436,JK116877,2026-01-15T15:57:00.000,051XX W MONTROSE AVE,ASSAULT,SIMPLE,STREET,False,False,1623,016,45,15,41.960607491,-87.756660314,True,False
14084449,JK116998,2026-01-15T15:55:00.000,048XX W NORTH AVE,BATTERY,SIMPLE,SMALL RETAIL STORE,False,False,2533,025,37,25,41.909614875,-87.747016581,True,False
14084558,JK117047,2026-01-15T15:53:00.000,021XX E 87TH ST,BATTERY,SIMPLE,SCHOOL - PUBLIC BUILDING,False,False,0412,004,8,45,41.737094305,-87.572998178,True,False
14084417,JK116837,2026-01-15T15:50:00.000,077XX S KINGSTON AVE,ASSAULT,SIMPLE,APARTMENT,False,False,0421,004,7,43,41.754824938,-87.562655411,True,False
14084490,JK117071,2026-01-15T15:47:00.000,014XX E 67TH ST,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,0321,003,5,42,41.773297856,-87.589888861,True,False
14085273,JK118009,2026-01-15T15:46:00.000,009XX N RUSH ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,1833,018,42,8,41.899702447,-87.627029867,True,False
14084453,JK117088,2026-01-15T15:45:00.000,067XX N WHIPPLE ST,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,2412,024,50,2,42.003358825,-87.705799818,True,False
14087710,JK121008,2026-01-15T15:45:00.000,085XX S ST LAWRENCE AVE,THEFT,$500 AND UNDER,RESIDENCE,False,False,0632,006,6,44,41.739442,-87.609750302,True,False
14084591,JK117024,2026-01-15T15:40:00.000,061XX S CALIFORNIA AVE,BATTERY,SIMPLE,OTHER COMMERCIAL TRANSPORTATION,False,False,0823,008,16,66,41.782212013,-87.693478103,True,False
14089523,JK123327,2026-01-15T15:40:00.000,081XX S VINCENNES AVE,THEFT,OVER $500,SCHOOL - PRIVATE GROUNDS,False,False,0622,006,6,44,41.74621174,-87.635406033,True,False
14084502,JK117052,2026-01-15T15:40:00.000,0000X E ELM ST,THEFT,OVER $500,STREET,False,False,1824,018,2,8,41.903219511,-87.62641438,True,False
14084429,JK116884,2026-01-15T15:40:00.000,006XX N KEDZIE AVE,BATTERY,SIMPLE,APARTMENT,False,False,1121,011,27,23,41.892745919,-87.706472369,True,False
14084378,JK116933,2026-01-15T15:32:00.000,100XX W BALMORAL AVE,CRIMINAL DAMAGE,TO PROPERTY,CTA TRAIN,False,False,1654,016,41,76,41.976182125,-87.876421145,True,False
14085639,JK118213,2026-01-15T15:30:00.000,021XX W 74TH ST,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,0735,007,17,67,41.759332475,-87.675921895,True,False
14084557,JK117059,2026-01-15T15:30:00.000,0000X N MICHIGAN AVE,THEFT,$500 AND UNDER,RESTAURANT,False,False,0112,001,34,32,41.882424852,-87.624377884,True,False
14084691,JK117007,2026-01-15T15:30:00.000,025XX N MANGO AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,False,False,2515,025,30,19,41.926594656,-87.769729181,True,False
14084312,JK116855,2026-01-15T15:30:00.000,066XX S KEDZIE AVE,THEFT,FROM BUILDING,OTHER (SPECIFY),False,False,0831,008,14,66,41.772934041,-87.702999205,True,False
14121962,JK163037,2026-01-15T15:30:00.000,100XX S VAN VLISSINGEN RD,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,0431,004,7,51,41.712409749,-87.571421272,True,False
14084385,JK116907,2026-01-15T15:30:00.000,038XX W 81ST PL,BATTERY,SIMPLE,SCHOOL - PUBLIC GROUNDS,False,False,0834,008,18,70,41.744991196,-87.717614993,True,False
14128178,JK170531,2026-01-15T15:30:00.000,016XX W MADISON ST,BATTERY,SIMPLE,APARTMENT,False,False,1224,012,27,28,41.881441785,-87.667837814,True,False
14084399,JK116856,2026-01-15T15:25:00.000,003XX S STATE ST,ROBBERY,STRONG ARM - NO WEAPON,RESTAURANT,False,False,0113,001,4,32,41.877661886,-87.627665516,True,False
14084450,JK116782,2026-01-15T15:20:00.000,001XX N STATE ST,STALKING,SIMPLE,DEPARTMENT STORE,False,False,0111,001,34,32,41.883500187,-87.627876698,True,False
14084523,JK117093,2026-01-15T15:20:00.000,067XX N OLMSTED AVE,LIQUOR LAW VIOLATION,SELL / GIVE / DELIVER LIQUOR TO MINOR,RESTAURANT,True,False,1612,016,41,9,42.002543447,-87.817594525,True,False
14084402,JK116793,2026-01-15T15:12:00.000,018XX N AUSTIN AVE,NARCOTICS,POSSESS - CRACK,STREET,True,False,2531,025,29,25,41.913298894,-87.775357169,True,False
14087412,JK120549,2026-01-15T15:03:00.000,065XX N ASHLAND AVE,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,2432,024,49,1,42.000525755,-87.670457665,True,False
14089526,JK123437,2026-01-15T15:02:00.000,055XX N KENMORE AVE,THEFT,FROM BUILDING,RESIDENCE - PORCH / HALLWAY,False,False,2023,020,48,77,41.982407209,-87.656581101,True,False
14087678,JK120923,2026-01-15T15:00:00.000,090XX S ELLIS AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,0413,004,8,47,41.730399685,-87.599824663,True,False
14084358,JK116766,2026-01-15T15:00:00.000,057XX N BROADWAY,ASSAULT,SIMPLE,BANK,False,False,2022,020,48,77,41.986113605,-87.660142782,True,False
14085027,JK117621,2026-01-15T15:00:00.000,023XX W IRVING PARK RD,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1921,019,47,5,41.954044565,-87.686343366,True,False
14085960,JK117642,2026-01-15T15:00:00.000,102XX W ZEMKE RD,THEFT,THEFT FROM MOTOR VEHICLE,AIRPORT BUILDING NON-TERMINAL - SECURE AREA,False,False,1654,016,41,76,41.994913946,-87.881937669,True,False
14085959,JK117643,2026-01-15T15:00:00.000,102XX W ZEMKE RD,THEFT,THEFT FROM MOTOR VEHICLE,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,False,False,1654,016,41,76,41.994913946,-87.881937669,True,False
